matrix_column,stem,benchmark_name,model,agent,score_harbor,score_doc,delta,doc_model_matched,doc_agent_matched,doc_metric_used,primary_metric_json,doc_slice_date,doc_source_url,match_status,alignment_status,alignment_transform,include_in_comparison,alignment_evidence_level,alignment_notes
skillsbench,skillsbench,SkillsBench,gemini-3.1-pro-preview,terminus-2,0.374052,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"JSON separates pass_rate_no_skills, pass_rate_with_curated_skills, pass_rate_self_generated_skills, and normalized gains. No local Harbor adapter metadata/parity was found to identify which skills condition Harbor used. The current Harbor task matrix has 75 skillsbench tasks, while the paper/leaderboard reports pass rates over 84 evaluated tasks. Need adapter condition and task-subset mapping before selecting an external metric."
skillsbench,skillsbench,SkillsBench,gemini-3.1-pro-preview,gemini-cli,0.581545,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"JSON separates pass_rate_no_skills, pass_rate_with_curated_skills, pass_rate_self_generated_skills, and normalized gains. No local Harbor adapter metadata/parity was found to identify which skills condition Harbor used. The current Harbor task matrix has 75 skillsbench tasks, while the paper/leaderboard reports pass rates over 84 evaluated tasks. Need adapter condition and task-subset mapping before selecting an external metric."
skillsbench,skillsbench,SkillsBench,gemini-3-flash-preview,terminus-2,0.260434,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"JSON separates pass_rate_no_skills, pass_rate_with_curated_skills, pass_rate_self_generated_skills, and normalized gains. No local Harbor adapter metadata/parity was found to identify which skills condition Harbor used. The current Harbor task matrix has 75 skillsbench tasks, while the paper/leaderboard reports pass rates over 84 evaluated tasks. Need adapter condition and task-subset mapping before selecting an external metric."
skillsbench,skillsbench,SkillsBench,gemini-3-flash-preview,gemini-cli,0.564315,,,,,,,,,skipped_metric_alignment_excluded,unknown,identity,False,not_enough_info,"JSON separates pass_rate_no_skills, pass_rate_with_curated_skills, pass_rate_self_generated_skills, and normalized gains. No local Harbor adapter metadata/parity was found to identify which skills condition Harbor used. The current Harbor task matrix has 75 skillsbench tasks, while the paper/leaderboard reports pass rates over 84 evaluated tasks. Need adapter condition and task-subset mapping before selecting an external metric."
sldbench,sldbench,SLDBench,gpt-5.4,terminus-2,0.672934,,,,,,Mean R^2,2025-07-28,https://linhaowei1.github.io/scaling_law_discovery/,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Harbor scoring notes map raw R^2-style rewards from [-1, 1] to [0, 1]."
sldbench,sldbench,SLDBench,gpt-5.4,codex,0.795206,,,,,,Mean R^2,2025-07-28,https://linhaowei1.github.io/scaling_law_discovery/,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Harbor scoring notes map raw R^2-style rewards from [-1, 1] to [0, 1]."
sldbench,sldbench,SLDBench,gpt-5-mini,terminus-2,0.542255,,,,,,Mean R^2,2025-07-28,https://linhaowei1.github.io/scaling_law_discovery/,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Harbor scoring notes map raw R^2-style rewards from [-1, 1] to [0, 1]."
sldbench,sldbench,SLDBench,gpt-5-mini,codex,0.706769,,,,,,Mean R^2,2025-07-28,https://linhaowei1.github.io/scaling_law_discovery/,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Harbor scoring notes map raw R^2-style rewards from [-1, 1] to [0, 1]."
sldbench,sldbench,SLDBench,gpt-5-nano,terminus-2,0.224778,,,,,,Mean R^2,2025-07-28,https://linhaowei1.github.io/scaling_law_discovery/,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Harbor scoring notes map raw R^2-style rewards from [-1, 1] to [0, 1]."
sldbench,sldbench,SLDBench,gpt-5-nano,codex,0.075194,,,,,,Mean R^2,2025-07-28,https://linhaowei1.github.io/scaling_law_discovery/,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Harbor scoring notes map raw R^2-style rewards from [-1, 1] to [0, 1]."
sldbench,sldbench,SLDBench,claude-haiku-4-5-20251001,terminus-2,0.611631,0.7597229750000001,-0.14809197500000004,claude-haiku-4-5-20251001,SLDAgent,Mean R^2 (all_tasks),Mean R^2,2025-07-28,https://linhaowei1.github.io/scaling_law_discovery/,matched_model_agent_mismatch,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Harbor scoring notes map raw R^2-style rewards from [-1, 1] to [0, 1]."
sldbench,sldbench,SLDBench,claude-haiku-4-5-20251001,claude-code,0.772381,0.70970173125,0.06267926874999996,claude-haiku-4-5,claude-code,Mean R^2 (all_tasks),Mean R^2,2025-07-28,https://linhaowei1.github.io/scaling_law_discovery/,matched_model_and_agent,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Harbor scoring notes map raw R^2-style rewards from [-1, 1] to [0, 1]."
sldbench,sldbench,SLDBench,claude-sonnet-4-6,terminus-2,0.746607,,,,,,Mean R^2,2025-07-28,https://linhaowei1.github.io/scaling_law_discovery/,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Harbor scoring notes map raw R^2-style rewards from [-1, 1] to [0, 1]."
sldbench,sldbench,SLDBench,claude-sonnet-4-6,claude-code,0.758723,,,,,,Mean R^2,2025-07-28,https://linhaowei1.github.io/scaling_law_discovery/,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Harbor scoring notes map raw R^2-style rewards from [-1, 1] to [0, 1]."
sldbench,sldbench,SLDBench,claude-opus-4-6,terminus-2,0.759869,,,,,,Mean R^2,2025-07-28,https://linhaowei1.github.io/scaling_law_discovery/,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Harbor scoring notes map raw R^2-style rewards from [-1, 1] to [0, 1]."
sldbench,sldbench,SLDBench,claude-opus-4-6,claude-code,0.522392,,,,,,Mean R^2,2025-07-28,https://linhaowei1.github.io/scaling_law_discovery/,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Harbor scoring notes map raw R^2-style rewards from [-1, 1] to [0, 1]."
sldbench,sldbench,SLDBench,gemini-3.1-pro-preview,terminus-2,0.783768,,,,,,Mean R^2,2025-07-28,https://linhaowei1.github.io/scaling_law_discovery/,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Harbor scoring notes map raw R^2-style rewards from [-1, 1] to [0, 1]."
sldbench,sldbench,SLDBench,gemini-3.1-pro-preview,gemini-cli,0.737268,,,,,,Mean R^2,2025-07-28,https://linhaowei1.github.io/scaling_law_discovery/,no_model_match,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Harbor scoring notes map raw R^2-style rewards from [-1, 1] to [0, 1]."
sldbench,sldbench,SLDBench,gemini-3-flash-preview,terminus-2,0.788867,0.14535045855,0.6435165414499999,gemini-3-flash-preview,openhands,Mean R^2 (all_tasks),Mean R^2,2025-07-28,https://linhaowei1.github.io/scaling_law_discovery/,matched_model_agent_mismatch,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Harbor scoring notes map raw R^2-style rewards from [-1, 1] to [0, 1]."
sldbench,sldbench,SLDBench,gemini-3-flash-preview,gemini-cli,0.746677,0.14535045855,0.60132654145,gemini-3-flash-preview,openhands,Mean R^2 (all_tasks),Mean R^2,2025-07-28,https://linhaowei1.github.io/scaling_law_discovery/,matched_model_agent_mismatch,transformed,lambda x: (x + 1.0) / 2.0,True,manual_review,"Harbor scoring notes map raw R^2-style rewards from [-1, 1] to [0, 1]."
spider2,spider_2,Spider 2.0,gpt-5.4,terminus-2,0.21875,,,,,,Execution Accuracy (EX) for Spider 2.0-Lite/Snow; Success Rate (SR) for Spider 2.0/DBT,2026-04,https://spider2-sql.github.io/,no_model_match,subset_or_variant,identity,True,parity_experiment,Use the DBT success-rate split. Paper launch baseline uses the Table 6 DBT Project subset; Harbor covers 64 of 68 DBT tasks and parity is close.
spider2,spider_2,Spider 2.0,gpt-5.4,codex,0.276042,,,,,,Execution Accuracy (EX) for Spider 2.0-Lite/Snow; Success Rate (SR) for Spider 2.0/DBT,2026-04,https://spider2-sql.github.io/,no_model_match,subset_or_variant,identity,True,parity_experiment,Use the DBT success-rate split. Paper launch baseline uses the Table 6 DBT Project subset; Harbor covers 64 of 68 DBT tasks and parity is close.
spider2,spider_2,Spider 2.0,gpt-5-mini,terminus-2,0.109375,,,,,,Execution Accuracy (EX) for Spider 2.0-Lite/Snow; Success Rate (SR) for Spider 2.0/DBT,2026-04,https://spider2-sql.github.io/,no_model_match,subset_or_variant,identity,True,parity_experiment,Use the DBT success-rate split. Paper launch baseline uses the Table 6 DBT Project subset; Harbor covers 64 of 68 DBT tasks and parity is close.
spider2,spider_2,Spider 2.0,gpt-5-mini,codex,0.244792,,,,,,Execution Accuracy (EX) for Spider 2.0-Lite/Snow; Success Rate (SR) for Spider 2.0/DBT,2026-04,https://spider2-sql.github.io/,no_model_match,subset_or_variant,identity,True,parity_experiment,Use the DBT success-rate split. Paper launch baseline uses the Table 6 DBT Project subset; Harbor covers 64 of 68 DBT tasks and parity is close.
spider2,spider_2,Spider 2.0,gpt-5-nano,terminus-2,0.130208,,,,,,Execution Accuracy (EX) for Spider 2.0-Lite/Snow; Success Rate (SR) for Spider 2.0/DBT,2026-04,https://spider2-sql.github.io/,no_model_match,subset_or_variant,identity,True,parity_experiment,Use the DBT success-rate split. Paper launch baseline uses the Table 6 DBT Project subset; Harbor covers 64 of 68 DBT tasks and parity is close.
spider2,spider_2,Spider 2.0,gpt-5-nano,codex,0.140625,,,,,,Execution Accuracy (EX) for Spider 2.0-Lite/Snow; Success Rate (SR) for Spider 2.0/DBT,2026-04,https://spider2-sql.github.io/,no_model_match,subset_or_variant,identity,True,parity_experiment,Use the DBT success-rate split. Paper launch baseline uses the Table 6 DBT Project subset; Harbor covers 64 of 68 DBT tasks and parity is close.
spider2,spider_2,Spider 2.0,claude-haiku-4-5-20251001,terminus-2,0.208333,,,,,,Execution Accuracy (EX) for Spider 2.0-Lite/Snow; Success Rate (SR) for Spider 2.0/DBT,2026-04,https://spider2-sql.github.io/,no_model_match,subset_or_variant,identity,True,parity_experiment,Use the DBT success-rate split. Paper launch baseline uses the Table 6 DBT Project subset; Harbor covers 64 of 68 DBT tasks and parity is close.
spider2,spider_2,Spider 2.0,claude-haiku-4-5-20251001,claude-code,0.255208,,,,,,Execution Accuracy (EX) for Spider 2.0-Lite/Snow; Success Rate (SR) for Spider 2.0/DBT,2026-04,https://spider2-sql.github.io/,no_model_match,subset_or_variant,identity,True,parity_experiment,Use the DBT success-rate split. Paper launch baseline uses the Table 6 DBT Project subset; Harbor covers 64 of 68 DBT tasks and parity is close.
spider2,spider_2,Spider 2.0,claude-sonnet-4-6,terminus-2,0.338542,,,,,,Execution Accuracy (EX) for Spider 2.0-Lite/Snow; Success Rate (SR) for Spider 2.0/DBT,2026-04,https://spider2-sql.github.io/,no_model_match,subset_or_variant,identity,True,parity_experiment,Use the DBT success-rate split. Paper launch baseline uses the Table 6 DBT Project subset; Harbor covers 64 of 68 DBT tasks and parity is close.
spider2,spider_2,Spider 2.0,claude-sonnet-4-6,claude-code,0.369792,,,,,,Execution Accuracy (EX) for Spider 2.0-Lite/Snow; Success Rate (SR) for Spider 2.0/DBT,2026-04,https://spider2-sql.github.io/,no_model_match,subset_or_variant,identity,True,parity_experiment,Use the DBT success-rate split. Paper launch baseline uses the Table 6 DBT Project subset; Harbor covers 64 of 68 DBT tasks and parity is close.
spider2,spider_2,Spider 2.0,claude-opus-4-6,terminus-2,0.375,,,,,,Execution Accuracy (EX) for Spider 2.0-Lite/Snow; Success Rate (SR) for Spider 2.0/DBT,2026-04,https://spider2-sql.github.io/,no_model_match,subset_or_variant,identity,True,parity_experiment,Use the DBT success-rate split. Paper launch baseline uses the Table 6 DBT Project subset; Harbor covers 64 of 68 DBT tasks and parity is close.
spider2,spider_2,Spider 2.0,claude-opus-4-6,claude-code,0.395833,,,,,,Execution Accuracy (EX) for Spider 2.0-Lite/Snow; Success Rate (SR) for Spider 2.0/DBT,2026-04,https://spider2-sql.github.io/,no_model_match,subset_or_variant,identity,True,parity_experiment,Use the DBT success-rate split. Paper launch baseline uses the Table 6 DBT Project subset; Harbor covers 64 of 68 DBT tasks and parity is close.
spider2,spider_2,Spider 2.0,gemini-3.1-pro-preview,terminus-2,0.34375,,,,,,Execution Accuracy (EX) for Spider 2.0-Lite/Snow; Success Rate (SR) for Spider 2.0/DBT,2026-04,https://spider2-sql.github.io/,no_model_match,subset_or_variant,identity,True,parity_experiment,Use the DBT success-rate split. Paper launch baseline uses the Table 6 DBT Project subset; Harbor covers 64 of 68 DBT tasks and parity is close.
spider2,spider_2,Spider 2.0,gemini-3.1-pro-preview,gemini-cli,0.348958,,,,,,Execution Accuracy (EX) for Spider 2.0-Lite/Snow; Success Rate (SR) for Spider 2.0/DBT,2026-04,https://spider2-sql.github.io/,no_model_match,subset_or_variant,identity,True,parity_experiment,Use the DBT success-rate split. Paper launch baseline uses the Table 6 DBT Project subset; Harbor covers 64 of 68 DBT tasks and parity is close.
spider2,spider_2,Spider 2.0,gemini-3-flash-preview,terminus-2,0.25,,,,,,Execution Accuracy (EX) for Spider 2.0-Lite/Snow; Success Rate (SR) for Spider 2.0/DBT,2026-04,https://spider2-sql.github.io/,no_model_match,subset_or_variant,identity,True,parity_experiment,Use the DBT success-rate split. Paper launch baseline uses the Table 6 DBT Project subset; Harbor covers 64 of 68 DBT tasks and parity is close.
spider2,spider_2,Spider 2.0,gemini-3-flash-preview,gemini-cli,0.322917,,,,,,Execution Accuracy (EX) for Spider 2.0-Lite/Snow; Success Rate (SR) for Spider 2.0/DBT,2026-04,https://spider2-sql.github.io/,no_model_match,subset_or_variant,identity,True,parity_experiment,Use the DBT success-rate split. Paper launch baseline uses the Table 6 DBT Project subset; Harbor covers 64 of 68 DBT tasks and parity is close.
spreadsheetbench,spreadsheetbench,SpreadsheetBench,gpt-5.4,terminus-2,0.643333,,,,,,pass rate,2026-03-07,https://spreadsheetbench.github.io/,no_model_match,subset_or_variant,identity,True,manual_review,"Use pass rate. Paper launch baseline is full 912-instruction SpreadsheetBench soft-overall score; Harbor evaluates V1 Verified 400, so launch comparison is historical-context rather than exact split-matched."
spreadsheetbench,spreadsheetbench,SpreadsheetBench,gpt-5.4,codex,0.761667,,,,,,pass rate,2026-03-07,https://spreadsheetbench.github.io/,no_model_match,subset_or_variant,identity,True,manual_review,"Use pass rate. Paper launch baseline is full 912-instruction SpreadsheetBench soft-overall score; Harbor evaluates V1 Verified 400, so launch comparison is historical-context rather than exact split-matched."
spreadsheetbench,spreadsheetbench,SpreadsheetBench,gpt-5-mini,terminus-2,0.451667,,,,,,pass rate,2026-03-07,https://spreadsheetbench.github.io/,no_model_match,subset_or_variant,identity,True,manual_review,"Use pass rate. Paper launch baseline is full 912-instruction SpreadsheetBench soft-overall score; Harbor evaluates V1 Verified 400, so launch comparison is historical-context rather than exact split-matched."
spreadsheetbench,spreadsheetbench,SpreadsheetBench,gpt-5-mini,codex,0.588333,,,,,,pass rate,2026-03-07,https://spreadsheetbench.github.io/,no_model_match,subset_or_variant,identity,True,manual_review,"Use pass rate. Paper launch baseline is full 912-instruction SpreadsheetBench soft-overall score; Harbor evaluates V1 Verified 400, so launch comparison is historical-context rather than exact split-matched."
spreadsheetbench,spreadsheetbench,SpreadsheetBench,gpt-5-nano,terminus-2,0.263333,,,,,,pass rate,2026-03-07,https://spreadsheetbench.github.io/,no_model_match,subset_or_variant,identity,True,manual_review,"Use pass rate. Paper launch baseline is full 912-instruction SpreadsheetBench soft-overall score; Harbor evaluates V1 Verified 400, so launch comparison is historical-context rather than exact split-matched."
spreadsheetbench,spreadsheetbench,SpreadsheetBench,gpt-5-nano,codex,0.095,,,,,,pass rate,2026-03-07,https://spreadsheetbench.github.io/,no_model_match,subset_or_variant,identity,True,manual_review,"Use pass rate. Paper launch baseline is full 912-instruction SpreadsheetBench soft-overall score; Harbor evaluates V1 Verified 400, so launch comparison is historical-context rather than exact split-matched."
spreadsheetbench,spreadsheetbench,SpreadsheetBench,claude-haiku-4-5-20251001,terminus-2,0.56,,,,,,pass rate,2026-03-07,https://spreadsheetbench.github.io/,no_model_match,subset_or_variant,identity,True,manual_review,"Use pass rate. Paper launch baseline is full 912-instruction SpreadsheetBench soft-overall score; Harbor evaluates V1 Verified 400, so launch comparison is historical-context rather than exact split-matched."
spreadsheetbench,spreadsheetbench,SpreadsheetBench,claude-haiku-4-5-20251001,claude-code,0.703333,,,,,,pass rate,2026-03-07,https://spreadsheetbench.github.io/,no_model_match,subset_or_variant,identity,True,manual_review,"Use pass rate. Paper launch baseline is full 912-instruction SpreadsheetBench soft-overall score; Harbor evaluates V1 Verified 400, so launch comparison is historical-context rather than exact split-matched."
spreadsheetbench,spreadsheetbench,SpreadsheetBench,claude-sonnet-4-6,terminus-2,0.803333,,,,,,pass rate,2026-03-07,https://spreadsheetbench.github.io/,no_model_match,subset_or_variant,identity,True,manual_review,"Use pass rate. Paper launch baseline is full 912-instruction SpreadsheetBench soft-overall score; Harbor evaluates V1 Verified 400, so launch comparison is historical-context rather than exact split-matched."
spreadsheetbench,spreadsheetbench,SpreadsheetBench,claude-sonnet-4-6,claude-code,0.828333,,,,,,pass rate,2026-03-07,https://spreadsheetbench.github.io/,no_model_match,subset_or_variant,identity,True,manual_review,"Use pass rate. Paper launch baseline is full 912-instruction SpreadsheetBench soft-overall score; Harbor evaluates V1 Verified 400, so launch comparison is historical-context rather than exact split-matched."
spreadsheetbench,spreadsheetbench,SpreadsheetBench,claude-opus-4-6,terminus-2,0.831667,,,,,,pass rate,2026-03-07,https://spreadsheetbench.github.io/,no_model_match,subset_or_variant,identity,True,manual_review,"Use pass rate. Paper launch baseline is full 912-instruction SpreadsheetBench soft-overall score; Harbor evaluates V1 Verified 400, so launch comparison is historical-context rather than exact split-matched."
spreadsheetbench,spreadsheetbench,SpreadsheetBench,claude-opus-4-6,claude-code,0.82,,,,,,pass rate,2026-03-07,https://spreadsheetbench.github.io/,no_model_match,subset_or_variant,identity,True,manual_review,"Use pass rate. Paper launch baseline is full 912-instruction SpreadsheetBench soft-overall score; Harbor evaluates V1 Verified 400, so launch comparison is historical-context rather than exact split-matched."
spreadsheetbench,spreadsheetbench,SpreadsheetBench,gemini-3.1-pro-preview,terminus-2,0.795,,,,,,pass rate,2026-03-07,https://spreadsheetbench.github.io/,no_model_match,subset_or_variant,identity,True,manual_review,"Use pass rate. Paper launch baseline is full 912-instruction SpreadsheetBench soft-overall score; Harbor evaluates V1 Verified 400, so launch comparison is historical-context rather than exact split-matched."
spreadsheetbench,spreadsheetbench,SpreadsheetBench,gemini-3.1-pro-preview,gemini-cli,0.825,,,,,,pass rate,2026-03-07,https://spreadsheetbench.github.io/,no_model_match,subset_or_variant,identity,True,manual_review,"Use pass rate. Paper launch baseline is full 912-instruction SpreadsheetBench soft-overall score; Harbor evaluates V1 Verified 400, so launch comparison is historical-context rather than exact split-matched."
spreadsheetbench,spreadsheetbench,SpreadsheetBench,gemini-3-flash-preview,terminus-2,0.755,,,,,,pass rate,2026-03-07,https://spreadsheetbench.github.io/,no_model_match,subset_or_variant,identity,True,manual_review,"Use pass rate. Paper launch baseline is full 912-instruction SpreadsheetBench soft-overall score; Harbor evaluates V1 Verified 400, so launch comparison is historical-context rather than exact split-matched."
spreadsheetbench,spreadsheetbench,SpreadsheetBench,gemini-3-flash-preview,gemini-cli,0.768333,,,,,,pass rate,2026-03-07,https://spreadsheetbench.github.io/,no_model_match,subset_or_variant,identity,True,manual_review,"Use pass rate. Paper launch baseline is full 912-instruction SpreadsheetBench soft-overall score; Harbor evaluates V1 Verified 400, so launch comparison is historical-context rather than exact split-matched."
strongreject,strongreject,StrongReject,gpt-5.4,terminus-2,0.959444,,,,,,Best StrongREJECT score under oracle jailbreak selection,2024-07-23,https://neurips.cc/virtual/2024/poster/97752,no_model_match,transformed,lambda x: 1.0 - x,True,manual_review,Harbor reports defense score; external StrongREJECT score is attack/jailbreak success under oracle selection.
strongreject,strongreject,StrongReject,gpt-5.4,codex,0.949444,,,,,,Best StrongREJECT score under oracle jailbreak selection,2024-07-23,https://neurips.cc/virtual/2024/poster/97752,no_model_match,transformed,lambda x: 1.0 - x,True,manual_review,Harbor reports defense score; external StrongREJECT score is attack/jailbreak success under oracle selection.
strongreject,strongreject,StrongReject,gpt-5-mini,terminus-2,0.935278,,,,,,Best StrongREJECT score under oracle jailbreak selection,2024-07-23,https://neurips.cc/virtual/2024/poster/97752,no_model_match,transformed,lambda x: 1.0 - x,True,manual_review,Harbor reports defense score; external StrongREJECT score is attack/jailbreak success under oracle selection.
strongreject,strongreject,StrongReject,gpt-5-mini,codex,0.958056,,,,,,Best StrongREJECT score under oracle jailbreak selection,2024-07-23,https://neurips.cc/virtual/2024/poster/97752,no_model_match,transformed,lambda x: 1.0 - x,True,manual_review,Harbor reports defense score; external StrongREJECT score is attack/jailbreak success under oracle selection.
strongreject,strongreject,StrongReject,gpt-5-nano,terminus-2,0.961111,,,,,,Best StrongREJECT score under oracle jailbreak selection,2024-07-23,https://neurips.cc/virtual/2024/poster/97752,no_model_match,transformed,lambda x: 1.0 - x,True,manual_review,Harbor reports defense score; external StrongREJECT score is attack/jailbreak success under oracle selection.
strongreject,strongreject,StrongReject,gpt-5-nano,codex,0.951389,,,,,,Best StrongREJECT score under oracle jailbreak selection,2024-07-23,https://neurips.cc/virtual/2024/poster/97752,no_model_match,transformed,lambda x: 1.0 - x,True,manual_review,Harbor reports defense score; external StrongREJECT score is attack/jailbreak success under oracle selection.
strongreject,strongreject,StrongReject,claude-haiku-4-5-20251001,terminus-2,0.970278,,,,,,Best StrongREJECT score under oracle jailbreak selection,2024-07-23,https://neurips.cc/virtual/2024/poster/97752,no_model_match,transformed,lambda x: 1.0 - x,True,manual_review,Harbor reports defense score; external StrongREJECT score is attack/jailbreak success under oracle selection.
strongreject,strongreject,StrongReject,claude-haiku-4-5-20251001,claude-code,0.961944,,,,,,Best StrongREJECT score under oracle jailbreak selection,2024-07-23,https://neurips.cc/virtual/2024/poster/97752,no_model_match,transformed,lambda x: 1.0 - x,True,manual_review,Harbor reports defense score; external StrongREJECT score is attack/jailbreak success under oracle selection.
strongreject,strongreject,StrongReject,claude-sonnet-4-6,terminus-2,0.908889,,,,,,Best StrongREJECT score under oracle jailbreak selection,2024-07-23,https://neurips.cc/virtual/2024/poster/97752,no_model_match,transformed,lambda x: 1.0 - x,True,manual_review,Harbor reports defense score; external StrongREJECT score is attack/jailbreak success under oracle selection.
strongreject,strongreject,StrongReject,claude-sonnet-4-6,claude-code,0.905556,,,,,,Best StrongREJECT score under oracle jailbreak selection,2024-07-23,https://neurips.cc/virtual/2024/poster/97752,no_model_match,transformed,lambda x: 1.0 - x,True,manual_review,Harbor reports defense score; external StrongREJECT score is attack/jailbreak success under oracle selection.
strongreject,strongreject,StrongReject,claude-opus-4-6,terminus-2,0.910278,,,,,,Best StrongREJECT score under oracle jailbreak selection,2024-07-23,https://neurips.cc/virtual/2024/poster/97752,no_model_match,transformed,lambda x: 1.0 - x,True,manual_review,Harbor reports defense score; external StrongREJECT score is attack/jailbreak success under oracle selection.
strongreject,strongreject,StrongReject,claude-opus-4-6,claude-code,0.918611,,,,,,Best StrongREJECT score under oracle jailbreak selection,2024-07-23,https://neurips.cc/virtual/2024/poster/97752,no_model_match,transformed,lambda x: 1.0 - x,True,manual_review,Harbor reports defense score; external StrongREJECT score is attack/jailbreak success under oracle selection.
strongreject,strongreject,StrongReject,gemini-3.1-pro-preview,terminus-2,0.868333,,,,,,Best StrongREJECT score under oracle jailbreak selection,2024-07-23,https://neurips.cc/virtual/2024/poster/97752,no_model_match,transformed,lambda x: 1.0 - x,True,manual_review,Harbor reports defense score; external StrongREJECT score is attack/jailbreak success under oracle selection.
strongreject,strongreject,StrongReject,gemini-3.1-pro-preview,gemini-cli,0.915556,,,,,,Best StrongREJECT score under oracle jailbreak selection,2024-07-23,https://neurips.cc/virtual/2024/poster/97752,no_model_match,transformed,lambda x: 1.0 - x,True,manual_review,Harbor reports defense score; external StrongREJECT score is attack/jailbreak success under oracle selection.
strongreject,strongreject,StrongReject,gemini-3-flash-preview,terminus-2,0.733056,,,,,,Best StrongREJECT score under oracle jailbreak selection,2024-07-23,https://neurips.cc/virtual/2024/poster/97752,no_model_match,transformed,lambda x: 1.0 - x,True,manual_review,Harbor reports defense score; external StrongREJECT score is attack/jailbreak success under oracle selection.
strongreject,strongreject,StrongReject,gemini-3-flash-preview,gemini-cli,0.874722,,,,,,Best StrongREJECT score under oracle jailbreak selection,2024-07-23,https://neurips.cc/virtual/2024/poster/97752,no_model_match,transformed,lambda x: 1.0 - x,True,manual_review,Harbor reports defense score; external StrongREJECT score is attack/jailbreak success under oracle selection.
swe-lancer,swe_lancer,SWE-Lancer,gpt-5.4,terminus-2,0.456667,,,,,,pass@1,2025-02,https://arxiv.org/abs/2502.12115,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Diamond split; use pass@1 Diamond overall, not earn-rate or dollars."
swe-lancer,swe_lancer,SWE-Lancer,gpt-5.4,codex,0.58,,,,,,pass@1,2025-02,https://arxiv.org/abs/2502.12115,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Diamond split; use pass@1 Diamond overall, not earn-rate or dollars."
swe-lancer,swe_lancer,SWE-Lancer,gpt-5-mini,terminus-2,0.406667,,,,,,pass@1,2025-02,https://arxiv.org/abs/2502.12115,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Diamond split; use pass@1 Diamond overall, not earn-rate or dollars."
swe-lancer,swe_lancer,SWE-Lancer,gpt-5-mini,codex,0.396667,,,,,,pass@1,2025-02,https://arxiv.org/abs/2502.12115,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Diamond split; use pass@1 Diamond overall, not earn-rate or dollars."
swe-lancer,swe_lancer,SWE-Lancer,gpt-5-nano,terminus-2,0.23,,,,,,pass@1,2025-02,https://arxiv.org/abs/2502.12115,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Diamond split; use pass@1 Diamond overall, not earn-rate or dollars."
swe-lancer,swe_lancer,SWE-Lancer,gpt-5-nano,codex,0.303333,,,,,,pass@1,2025-02,https://arxiv.org/abs/2502.12115,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Diamond split; use pass@1 Diamond overall, not earn-rate or dollars."
swe-lancer,swe_lancer,SWE-Lancer,claude-haiku-4-5-20251001,terminus-2,0.336667,,,,,,pass@1,2025-02,https://arxiv.org/abs/2502.12115,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Diamond split; use pass@1 Diamond overall, not earn-rate or dollars."
swe-lancer,swe_lancer,SWE-Lancer,claude-haiku-4-5-20251001,claude-code,0.356667,,,,,,pass@1,2025-02,https://arxiv.org/abs/2502.12115,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Diamond split; use pass@1 Diamond overall, not earn-rate or dollars."
swe-lancer,swe_lancer,SWE-Lancer,claude-sonnet-4-6,terminus-2,0.453333,,,,,,pass@1,2025-02,https://arxiv.org/abs/2502.12115,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Diamond split; use pass@1 Diamond overall, not earn-rate or dollars."
swe-lancer,swe_lancer,SWE-Lancer,claude-sonnet-4-6,claude-code,0.486667,,,,,,pass@1,2025-02,https://arxiv.org/abs/2502.12115,no_model_match,direct,identity,True,parity_experiment,"Harbor covers the Diamond split; use pass@1 Diamond overall, not earn-rate or dollars."
